|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.buoys|2.ships|nreports|nreports.buoys|nreports.ships
1957-11-01|123697|0|123697|1006.0|0|1006.0|35794.0|0|35794.0|160497|0|160497
1957-12-01|121167|0|121167|823.0|0|823.0|32240.0|0|32240.0|154230|0|154230
1958-01-01|121916|0|121916|1393.0|0|1393.0|39739.0|0|39739.0|163048|0|163048
1958-02-01|114813|0|114813|1490.0|0|1490.0|40600.0|0|40600.0|156903|0|156903
1958-03-01|130134|0|130134|1628.0|0|1628.0|44353.0|0|44353.0|176115|0|176115
1958-04-01|123172|0|123172|1773.0|0|1773.0|37413.0|0|37413.0|162358|0|162358
1958-05-01|133283|0|133283|2150.0|0|2150.0|38480.0|0|38480.0|173913|0|173913
1958-06-01|130409|0|130409|1695.0|0|1695.0|43014.0|0|43014.0|175118|0|175118
1958-07-01|138493|0|138493|1666.0|0|1666.0|52211.0|0|52211.0|192370|0|192370
1958-08-01|135177|0|135177|1372.0|0|1372.0|48655.0|0|48655.0|185204|0|185204
1958-09-01|130881|0|130881|1242.0|0|1242.0|47477.0|0|47477.0|179600|0|179600
1958-10-01|134873|0|134873|1243.0|0|1243.0|48201.0|0|48201.0|184317|0|184317
1958-11-01|128998|0|128998|1261.0|0|1261.0|44036.0|0|44036.0|174295|0|174295
1958-12-01|126312|0|126312|1440.0|0|1440.0|36592.0|0|36592.0|164344|0|164344
1959-01-01|126894|0|126894|1664.0|0|1664.0|41817.0|0|41817.0|170375|0|170375
1959-02-01|118222|0|118222|1937.0|0|1937.0|38637.0|0|38637.0|158796|0|158796
1959-03-01|129941|0|129941|1511.0|0|1511.0|39440.0|0|39440.0|170892|0|170892
1959-04-01|121865|0|121865|1768.0|0|1768.0|40288.0|0|40288.0|163921|0|163921
1959-05-01|132244|0|132244|1621.0|0|1621.0|45753.0|0|45753.0|179618|0|179618
1959-06-01|133166|0|133166|1882.0|0|1882.0|39690.0|0|39690.0|174738|0|174738
1959-07-01|138573|0|138573|1731.0|0|1731.0|41459.0|0|41459.0|181763|0|181763
1959-08-01|139172|0|139172|1696.0|0|1696.0|43071.0|0|43071.0|183939|0|183939
1959-09-01|129187|0|129187|1400.0|0|1400.0|41493.0|0|41493.0|172080|0|172080
1959-10-01|132018|0|132018|1385.0|0|1385.0|41584.0|0|41584.0|174987|0|174987
1959-11-01|132337|0|132337|1482.0|0|1482.0|42338.0|0|42338.0|176157|0|176157
1959-12-01|131830|0|131830|1612.0|0|1612.0|36516.0|0|36516.0|169958|0|169958
1960-01-01|134444|0|134444|1539.0|0|1539.0|47069.0|0|47069.0|183052|0|183052
1960-02-01|133396|0|133396|1872.0|0|1872.0|49621.0|0|49621.0|184889|0|184889
1960-03-01|142085|0|142085|1803.0|0|1803.0|47601.0|0|47601.0|191489|0|191489
1960-04-01|129730|0|129730|1537.0|0|1537.0|37866.0|0|37866.0|169133|0|169133
1960-05-01|137534|0|137534|1613.0|0|1613.0|40001.0|0|40001.0|179148|0|179148
1960-06-01|138550|0|138550|1602.0|0|1602.0|43216.0|0|43216.0|183368|0|183368
1960-07-01|144976|0|144976|1810.0|0|1810.0|44091.0|0|44091.0|190877|0|190877
1960-08-01|139689|0|139689|1498.0|0|1498.0|40298.0|0|40298.0|181485|0|181485
1960-09-01|139233|0|139233|1370.0|0|1370.0|40963.0|0|40963.0|181566|0|181566
1960-10-01|142598|0|142598|1356.0|0|1356.0|42283.0|0|42283.0|186237|0|186237
1960-11-01|137370|0|137370|1145.0|0|1145.0|47273.0|0|47273.0|185788|0|185788
1960-12-01|136274|0|136274|1234.0|0|1234.0|41344.0|0|41344.0|178852|0|178852
1961-01-01|149012|0|149012|1317.0|0|1317.0|44047.0|0|44047.0|194376|0|194376
1961-02-01|140937|0|140937|1533.0|0|1533.0|42851.0|0|42851.0|185321|0|185321
1961-03-01|154361|0|154361|1410.0|0|1410.0|46424.0|0|46424.0|202195|0|202195
1961-04-01|148345|0|148345|1572.0|0|1572.0|45726.0|0|45726.0|195643|0|195643
1961-05-01|152840|0|152840|1631.0|0|1631.0|40980.0|0|40980.0|195451|0|195451
1961-06-01|148152|0|148152|1466.0|0|1466.0|39401.0|0|39401.0|189019|0|189019
1961-07-01|151747|0|151747|1535.0|0|1535.0|41279.0|0|41279.0|194561|0|194561
1961-08-01|155215|0|155215|1251.0|0|1251.0|44291.0|0|44291.0|200757|0|200757
1961-09-01|151012|0|151012|1343.0|0|1343.0|42261.0|0|42261.0|194616|0|194616
1961-10-01|151213|0|151213|1287.0|0|1287.0|43128.0|0|43128.0|195628|0|195628
1961-11-01|148369|0|148369|1036.0|0|1036.0|46034.0|0|46034.0|195439|0|195439
1961-12-01|146531|0|146531|998.0|0|998.0|39723.0|0|39723.0|187252|0|187252
1962-01-01|152612|0|152612|1792.0|0|1792.0|49689.0|0|49689.0|204093|0|204093
1962-02-01|143409|0|143409|1690.0|0|1690.0|46065.0|0|46065.0|191164|0|191164
1962-03-01|159236|0|159236|1586.0|0|1586.0|47122.0|0|47122.0|207944|0|207944
1962-04-01|150966|0|150966|1712.0|0|1712.0|46637.0|0|46637.0|199315|0|199315
1962-05-01|158897|0|158897|1848.0|0|1848.0|49146.0|0|49146.0|209891|0|209891
1962-06-01|157019|0|157019|1649.0|0|1649.0|45791.0|0|45791.0|204459|0|204459
1962-07-01|159831|0|159831|1770.0|0|1770.0|42248.0|0|42248.0|203849|0|203849
1962-08-01|159658|0|159658|1640.0|0|1640.0|46557.0|0|46557.0|207855|0|207855
1962-09-01|151350|0|151350|1634.0|0|1634.0|40025.0|0|40025.0|193009|0|193009
1962-10-01|161124|0|161124|1637.0|0|1637.0|49999.0|0|49999.0|212760|0|212760
1962-11-01|156063|0|156063|1249.0|0|1249.0|49369.0|0|49369.0|206681|0|206681
1962-12-01|147905|0|147905|1377.0|0|1377.0|40049.0|0|40049.0|189331|0|189331
1963-01-01|141557|0|141557|1304.0|0|1304.0|40917.0|0|40917.0|183778|0|183778
1963-02-01|135962|0|135962|1519.0|0|1519.0|40403.0|0|40403.0|177884|0|177884
1963-03-01|161350|0|161350|1899.0|0|1899.0|45965.0|0|45965.0|209214|0|209214
1963-04-01|154957|0|154957|1795.0|0|1795.0|43035.0|0|43035.0|199787|0|199787
1963-05-01|158972|0|158972|2228.0|0|2228.0|41126.0|0|41126.0|202326|0|202326
1963-06-01|155641|0|155641|1968.0|0|1968.0|40879.0|0|40879.0|198488|0|198488
1963-07-01|151160|0|151160|1609.0|0|1609.0|36018.0|0|36018.0|188787|0|188787
1963-08-01|153474|0|153474|2143.0|0|2143.0|45404.0|0|45404.0|201021|0|201021
1963-09-01|148676|0|148676|1666.0|0|1666.0|39565.0|0|39565.0|189907|0|189907
1963-10-01|156654|0|156654|1663.0|0|1663.0|45397.0|0|45397.0|203714|0|203714
1963-11-01|147746|0|147746|1718.0|0|1718.0|39479.0|0|39479.0|188943|0|188943
1963-12-01|148032|0|148032|1641.0|0|1641.0|39820.0|0|39820.0|189493|0|189493
1964-01-01|161807|0|161807|1549.0|0|1549.0|41057.0|0|41057.0|204413|0|204413
1964-02-01|163954|0|163954|1727.0|0|1727.0|44542.0|0|44542.0|210223|0|210223
1964-03-01|177698|0|177698|1980.0|0|1980.0|41171.0|0|41171.0|220849|0|220849
1964-04-01|170865|0|170865|2689.0|0|2689.0|41430.0|0|41430.0|214984|0|214984
1964-05-01|179351|0|179351|2419.0|0|2419.0|41472.0|0|41472.0|223242|0|223242
1964-06-01|176244|0|176244|2084.0|0|2084.0|39622.0|0|39622.0|217950|0|217950
1964-07-01|167973|0|167973|2027.0|0|2027.0|1902.0|0|1902.0|171902|0|171902
1964-08-01|170549|0|170549|1659.0|0|1659.0|1950.0|0|1950.0|174158|0|174158
1964-09-01|163672|0|163672|1559.0|0|1559.0|2016.0|0|2016.0|167247|0|167247
1964-10-01|167387|0|167387|1377.0|0|1377.0|1734.0|0|1734.0|170498|0|170498
1964-11-01|164140|0|164140|1370.0|0|1370.0|2012.0|0|2012.0|167522|0|167522
1964-12-01|158504|0|158504|1322.0|0|1322.0|2047.0|0|2047.0|161873|0|161873
1965-01-01|163649|0|163649|1610.0|0|1610.0|172.0|0|172.0|165431|0|165431
1965-02-01|150074|0|150074|1781.0|0|1781.0|145.0|0|145.0|152000|0|152000
1965-03-01|178148|0|178148|1906.0|0|1906.0|254.0|0|254.0|180308|0|180308
1965-04-01|177870|0|177870|2108.0|0|2108.0|248.0|0|248.0|180226|0|180226
1965-05-01|187043|0|187043|1892.0|0|1892.0|243.0|0|243.0|189178|0|189178
1965-06-01|181476|0|181476|1826.0|0|1826.0|256.0|0|256.0|183558|0|183558
1965-07-01|181701|0|181701|1479.0|0|1479.0|1401.0|0|1401.0|184581|0|184581
1965-08-01|183669|0|183669|1617.0|0|1617.0|1402.0|0|1402.0|186688|0|186688
1965-09-01|176091|0|176091|1865.0|0|1865.0|1427.0|0|1427.0|179383|0|179383
1965-10-01|182217|0|182217|1604.0|0|1604.0|1415.0|0|1415.0|185236|0|185236
1965-11-01|172297|0|172297|1507.0|0|1507.0|1488.0|0|1488.0|175292|0|175292
1965-12-01|167909|0|167909|1332.0|0|1332.0|1407.0|0|1407.0|170648|0|170648
1966-01-01|173499|0|173499|2131.0|0|2131.0|2194.0|0|2194.0|177824|0|177824
1966-02-01|166151|0|166151|1475.0|0|1475.0|1384.0|0|1384.0|169010|0|169010
1966-03-01|185305|0|185305|1462.0|0|1462.0|1910.0|0|1910.0|188677|0|188677
1966-04-01|177254|0|177254|1620.0|0|1620.0|1857.0|0|1857.0|180731|0|180731
1966-05-01|184581|0|184581|1476.0|0|1476.0|1980.0|0|1980.0|188037|0|188037
1966-06-01|177130|0|177130|1399.0|0|1399.0|1927.0|0|1927.0|180456|0|180456
1966-07-01|184507|0|184507|1139.0|0|1139.0|1922.0|0|1922.0|187568|0|187568
1966-08-01|191048|0|191048|1249.0|0|1249.0|1852.0|0|1852.0|194149|0|194149
1966-09-01|181725|0|181725|991.0|0|991.0|1830.0|0|1830.0|184546|0|184546
1966-10-01|193940|0|193940|1850.0|0|1850.0|3055.0|0|3055.0|198845|0|198845
1966-11-01|195911|0|195911|2500.0|0|2500.0|4897.0|0|4897.0|203308|0|203308
1966-12-01|190670|0|190670|2678.0|0|2678.0|3153.0|0|3153.0|196501|0|196501
1967-01-01|198709|0|198709|2847.0|0|2847.0|4686.0|0|4686.0|206242|0|206242
1967-02-01|195390|0|195390|2731.0|0|2731.0|4207.0|0|4207.0|202328|0|202328
1967-03-01|215556|0|215556|3508.0|0|3508.0|7160.0|0|7160.0|226224|0|226224
1967-04-01|209281|0|209281|3316.0|0|3316.0|6500.0|0|6500.0|219097|0|219097
1967-05-01|212321|0|212321|2710.0|0|2710.0|6720.0|0|6720.0|221751|0|221751
1967-06-01|212222|0|212222|2922.0|0|2922.0|6412.0|0|6412.0|221556|0|221556
1967-07-01|221916|0|221916|2999.0|0|2999.0|6957.0|0|6957.0|231872|0|231872
1967-08-01|221873|0|221873|3095.0|0|3095.0|7120.0|0|7120.0|232088|0|232088
1967-09-01|209117|0|209117|2248.0|0|2248.0|4278.0|0|4278.0|215643|0|215643
1967-10-01|216755|0|216755|2645.0|0|2645.0|5359.0|0|5359.0|224759|0|224759
1967-11-01|211197|0|211197|3283.0|0|3283.0|6862.0|0|6862.0|221342|0|221342
1967-12-01|205964|0|205964|3048.0|0|3048.0|7025.0|0|7025.0|216037|0|216037
1968-01-01|205822|0|205822|3688.0|0|3688.0|5904.0|0|5904.0|215414|0|215414
1968-02-01|211937|0|211937|3403.0|0|3403.0|4484.0|0|4484.0|219824|0|219824
1968-03-01|223512|0|223512|3600.0|0|3600.0|6655.0|0|6655.0|233767|0|233767
1968-04-01|212820|0|212820|3450.0|0|3450.0|5165.0|0|5165.0|221435|0|221435
1968-05-01|222960|0|222960|4296.0|0|4296.0|5186.0|0|5186.0|232442|0|232442
1968-06-01|212488|0|212488|4300.0|0|4300.0|5187.0|0|5187.0|221975|0|221975
1968-07-01|222529|0|222529|4247.0|0|4247.0|5093.0|0|5093.0|231869|0|231869
1968-08-01|220977|0|220977|3967.0|0|3967.0|5427.0|0|5427.0|230371|0|230371
1968-09-01|217957|0|217957|3974.0|0|3974.0|5085.0|0|5085.0|227016|0|227016
1968-10-01|220400|0|220400|4109.0|0|4109.0|4660.0|0|4660.0|229169|0|229169
1968-11-01|209826|0|209826|4157.0|0|4157.0|3496.0|0|3496.0|217479|0|217479
1968-12-01|209991|0|209991|3737.0|0|3737.0|4259.0|0|4259.0|217987|0|217987
1969-01-01|203071|0|203071|4985.0|0|4985.0|3735.0|0|3735.0|211791|0|211791
1969-02-01|197012|0|197012|4505.0|0|4505.0|3155.0|0|3155.0|204672|0|204672
1969-03-01|218252|0|218252|5869.0|0|5869.0|4991.0|0|4991.0|229112|0|229112
1969-04-01|215767|0|215767|5875.0|0|5875.0|4900.0|0|4900.0|226542|0|226542
1969-05-01|218168|0|218168|5693.0|0|5693.0|4388.0|0|4388.0|228249|0|228249
1969-06-01|217990|0|217990|6119.0|0|6119.0|4422.0|0|4422.0|228531|0|228531
1969-07-01|218391|0|218391|5115.0|0|5115.0|2058.0|0|2058.0|225564|0|225564
1969-08-01|215003|0|215003|4809.0|0|4809.0|554.0|0|554.0|220366|0|220366
1969-09-01|205703|0|205703|5353.0|0|5353.0|547.0|0|547.0|211603|0|211603
1969-10-01|211828|0|211828|5506.0|0|5506.0|421.0|0|421.0|217755|0|217755
1969-11-01|208206|0|208206|5508.0|0|5508.0|475.0|0|475.0|214189|0|214189
1969-12-01|194559|0|194559|5092.0|0|5092.0|366.0|0|366.0|200017|0|200017
1970-01-01|163298|0|163298|36698.0|0|36698.0|2081.0|0|2081.0|202077|0|202077
1970-02-01|156653|0|156653|33234.0|0|33234.0|1451.0|0|1451.0|191338|0|191338
1970-03-01|179711|0|179711|36165.0|0|36165.0|2155.0|0|2155.0|218031|0|218031
1970-04-01|173296|0|173296|34630.0|0|34630.0|2278.0|0|2278.0|210204|0|210204
1970-05-01|182875|0|182875|34652.0|0|34652.0|2341.0|0|2341.0|219868|0|219868
1970-06-01|181548|0|181548|34835.0|0|34835.0|2349.0|0|2349.0|218732|0|218732
1970-07-01|178421|0|178421|37161.0|0|37161.0|2525.0|0|2525.0|218107|0|218107
1970-08-01|175235|0|175235|38241.0|0|38241.0|2819.0|0|2819.0|216295|0|216295
1970-09-01|174149|0|174149|37173.0|0|37173.0|2265.0|0|2265.0|213587|0|213587
1970-10-01|179723|0|179723|36527.0|0|36527.0|2402.0|0|2402.0|218652|0|218652
1970-11-01|172947|0|172947|35778.0|0|35778.0|2416.0|0|2416.0|211141|0|211141
1970-12-01|166286|0|166286|36156.0|0|36156.0|2622.0|0|2622.0|205064|0|205064
1971-01-01|189389|0|189389|16745.0|0|16745.0|1272.0|0|1272.0|207406|0|207406
1971-02-01|187617|0|187617|16107.0|0|16107.0|826.0|0|826.0|204550|0|204550
1971-03-01|214922|0|214922|18904.0|0|18904.0|1841.0|0|1841.0|235667|0|235667
1971-04-01|202348|0|202348|16279.0|0|16279.0|1246.0|0|1246.0|219873|0|219873
1971-05-01|211341|0|211341|17189.0|0|17189.0|1531.0|0|1531.0|230061|0|230061
1971-06-01|201117|0|201117|15597.0|0|15597.0|1158.0|0|1158.0|217872|0|217872
1971-07-01|186066|0|186066|28561.0|0|28561.0|2578.0|0|2578.0|217205|0|217205
1971-08-01|177501|0|177501|40482.0|0|40482.0|2849.0|0|2849.0|220832|0|220832
1971-09-01|171473|0|171473|37983.0|0|37983.0|2590.0|0|2590.0|212046|0|212046
1971-10-01|178078|0|178078|38178.0|0|38178.0|2911.0|0|2911.0|219167|0|219167
1971-11-01|170970|0|170970|37376.0|0|37376.0|2659.0|0|2659.0|211005|0|211005
1971-12-01|166447|0|166447|32255.0|0|32255.0|2047.0|0|2047.0|200749|0|200749
1972-01-01|191791|0|191791|35012.0|0|35012.0|4094.0|0|4094.0|230897|0|230897
1972-02-01|171376|0|171376|29636.0|0|29636.0|1141.0|0|1141.0|202153|0|202153
1972-03-01|187912|0|187912|35402.0|0|35402.0|1536.0|0|1536.0|224850|0|224850
1972-04-01|186536|0|186536|33477.0|0|33477.0|1775.0|0|1775.0|221788|0|221788
1972-05-01|187784|0|187784|32545.0|0|32545.0|1798.0|0|1798.0|222127|0|222127
1972-06-01|179954|0|179954|31191.0|0|31191.0|1850.0|0|1850.0|212995|0|212995
1972-07-01|190773|0|190773|30322.0|0|30322.0|2015.0|0|2015.0|223110|0|223110
1972-08-01|188707|0|188707|29293.0|0|29293.0|2029.0|0|2029.0|220029|0|220029
1972-09-01|187602|0|187602|29688.0|0|29688.0|1852.0|0|1852.0|219142|0|219142
1972-10-01|195103|0|195103|30052.0|0|30052.0|1802.0|0|1802.0|226957|0|226957
1972-11-01|183859|0|183859|28176.0|0|28176.0|2050.0|0|2050.0|214085|0|214085
1972-12-01|179606|0|179606|23836.0|0|23836.0|1220.0|0|1220.0|204662|0|204662
1973-01-01|199760|0|199760|22071.0|0|22071.0|3536.0|0|3536.0|225367|0|225367
1973-02-01|186641|0|186641|21186.0|0|21186.0|2781.0|0|2781.0|210608|0|210608
1973-03-01|204219|0|204219|23972.0|0|23972.0|3436.0|0|3436.0|231627|0|231627
1973-04-01|208835|0|208835|21604.0|0|21604.0|3945.0|0|3945.0|234384|0|234384
1973-05-01|211809|0|211809|21345.0|0|21345.0|3906.0|0|3906.0|237060|0|237060
1973-06-01|210310|0|210310|23801.0|0|23801.0|4751.0|0|4751.0|238862|0|238862
1973-07-01|209193|0|209193|18915.0|0|18915.0|2552.0|0|2552.0|230660|0|230660
1973-08-01|194453|0|194453|26817.0|0|26817.0|1835.0|0|1835.0|223105|0|223105
1973-09-01|192529|0|192529|25149.0|0|25149.0|1867.0|0|1867.0|219545|0|219545
1973-10-01|195422|0|195422|24243.0|0|24243.0|2167.0|0|2167.0|221832|0|221832
1973-11-01|184522|0|184522|22197.0|0|22197.0|1806.0|0|1806.0|208525|0|208525
1973-12-01|179834|0|179834|20437.0|0|20437.0|1961.0|0|1961.0|202232|0|202232
1974-01-01|190963|0|190963|9486.0|0|9486.0|3039.0|0|3039.0|203488|0|203488
1974-02-01|185076|0|185076|9229.0|0|9229.0|2976.0|0|2976.0|197281|0|197281
1974-03-01|204800|0|204800|11517.0|0|11517.0|4075.0|0|4075.0|220392|0|220392
1974-04-01|194472|0|194472|9123.0|0|9123.0|3659.0|0|3659.0|207254|0|207254
1974-05-01|204990|0|204990|11145.0|0|11145.0|3611.0|0|3611.0|219746|0|219746
1974-06-01|194987|0|194987|6227.0|0|6227.0|3696.0|0|3696.0|204910|0|204910
1974-07-01|196039|0|196039|5588.0|0|5588.0|3189.0|0|3189.0|204816|0|204816
1974-08-01|205574|0|205574|10392.0|0|10392.0|3354.0|0|3354.0|219320|0|219320
1974-09-01|185616|0|185616|5636.0|0|5636.0|3041.0|0|3041.0|194293|0|194293
1974-10-01|201253|0|201253|10647.0|0|10647.0|3008.0|0|3008.0|214908|0|214908
1974-11-01|191561|0|191561|10120.0|0|10120.0|3631.0|0|3631.0|205312|0|205312
1974-12-01|188442|0|188442|9129.0|0|9129.0|3105.0|0|3105.0|200676|0|200676
1975-01-01|188688|0|188688|6670.0|0|6670.0|1810.0|0|1810.0|197168|0|197168
1975-02-01|182806|0|182806|7376.0|0|7376.0|2153.0|0|2153.0|192335|0|192335
1975-03-01|199588|0|199588|7449.0|0|7449.0|2457.0|0|2457.0|209494|0|209494
1975-04-01|194950|0|194950|7866.0|0|7866.0|2040.0|0|2040.0|204856|0|204856
1975-05-01|197300|0|197300|8446.0|0|8446.0|2431.0|0|2431.0|208177|0|208177
1975-06-01|196876|0|196876|9757.0|0|9757.0|2577.0|0|2577.0|209210|0|209210
1975-07-01|193290|0|193290|12037.0|0|12037.0|1994.0|0|1994.0|207321|0|207321
1975-08-01|186071|0|186071|12744.0|0|12744.0|2434.0|0|2434.0|201249|0|201249
1975-09-01|181344|0|181344|13130.0|0|13130.0|2439.0|0|2439.0|196913|0|196913
1975-10-01|187408|0|187408|13406.0|0|13406.0|2535.0|0|2535.0|203349|0|203349
1975-11-01|180913|0|180913|13598.0|0|13598.0|1689.0|0|1689.0|196200|0|196200
1975-12-01|172458|0|172458|13457.0|0|13457.0|2100.0|0|2100.0|188015|0|188015
1976-01-01|168499|0|168499|15177.0|0|15177.0|2358.0|0|2358.0|186034|0|186034
1976-02-01|169321|0|169321|15309.0|0|15309.0|1840.0|0|1840.0|186470|0|186470
1976-03-01|179962|0|179962|15973.0|0|15973.0|2275.0|0|2275.0|198210|0|198210
1976-04-01|176515|0|176515|15322.0|0|15322.0|2186.0|0|2186.0|194023|0|194023
1976-05-01|188622|0|188622|15274.0|0|15274.0|2129.0|0|2129.0|206025|0|206025
1976-06-01|179866|0|179866|14632.0|0|14632.0|2363.0|0|2363.0|196861|0|196861
1976-07-01|182791|0|182791|14073.0|0|14073.0|2387.0|0|2387.0|199251|0|199251
1976-08-01|178385|0|178385|13736.0|0|13736.0|2218.0|0|2218.0|194339|0|194339
1976-09-01|171385|0|171385|14484.0|0|14484.0|2295.0|0|2295.0|188164|0|188164
1976-10-01|182821|0|182821|13587.0|0|13587.0|2176.0|0|2176.0|198584|0|198584
1976-11-01|176660|0|176660|13344.0|0|13344.0|2076.0|0|2076.0|192080|0|192080
1976-12-01|168209|0|168209|13133.0|0|13133.0|1997.0|0|1997.0|183339|0|183339
1977-01-01|169036|0|169036|13587.0|0|13587.0|2101.0|0|2101.0|184724|0|184724
1977-02-01|160305|0|160305|14136.0|0|14136.0|1928.0|0|1928.0|176369|0|176369
1977-03-01|177695|0|177695|16236.0|0|16236.0|2670.0|0|2670.0|196601|0|196601
1977-04-01|167438|0|167438|16981.0|0|16981.0|2430.0|0|2430.0|186849|0|186849
1977-05-01|174034|0|174034|17874.0|0|17874.0|2880.0|0|2880.0|194788|0|194788
1977-06-01|165062|0|165062|17072.0|0|17072.0|2523.0|0|2523.0|184657|0|184657
1977-07-01|171242|0|171242|17870.0|0|17870.0|2327.0|0|2327.0|191439|0|191439
1977-08-01|165994|0|165994|17501.0|0|17501.0|2235.0|0|2235.0|185730|0|185730
1977-09-01|161549|0|161549|17233.0|0|17233.0|2241.0|0|2241.0|181023|0|181023
1977-10-01|170607|0|170607|17092.0|0|17092.0|2377.0|0|2377.0|190076|0|190076
1977-11-01|163635|0|163635|16370.0|0|16370.0|2492.0|0|2492.0|182497|0|182497
1977-12-01|161289|0|161289|15934.0|0|15934.0|2411.0|0|2411.0|179634|0|179634
1978-01-01|162772|0|162772|17300.0|0|17300.0|3362.0|0|3362.0|183434|0|183434
1978-02-01|158405|0|158405|13293.0|0|13293.0|2704.0|0|2704.0|174402|0|174402
1978-03-01|169533|0|169533|20118.0|0|20118.0|2571.0|0|2571.0|192222|0|192222
1978-04-01|169993|0|169993|15586.0|0|15586.0|2753.0|0|2753.0|188332|0|188332
1978-05-01|169740|0|169740|17494.0|0|17494.0|2345.0|0|2345.0|189579|0|189579
1978-06-01|148828|0|148828|18276.0|0|18276.0|2392.0|0|2392.0|169496|0|169496
1978-07-01|170313|0|170313|24257.0|0|24257.0|3342.0|0|3342.0|197912|0|197912
1978-08-01|167467|0|167467|27775.0|0|27775.0|3384.0|0|3384.0|198626|0|198626
1978-09-01|155646|0|155646|31940.0|0|31940.0|2146.0|0|2146.0|189732|0|189732
1978-10-01|167475|0|167475|24319.0|0|24319.0|3150.0|0|3150.0|194944|0|194944
1978-11-01|162230|608.0|161622|23449.0|41.0|23408.0|3400.0|0|3400.0|189079|649|188430
1978-12-01|159842|4487.0|155355|35025.0|133.0|34892.0|3473.0|0|3473.0|198340|4620|193720
1979-01-01|169564|8484.0|161080|33826.0|144.0|33682.0|5558.0|0|5558.0|208948|8628|200320
1979-02-01|163558|9773.0|153785|32930.0|308.0|32622.0|3480.0|0|3480.0|199968|10081|189887
1979-03-01|185369|14992.0|170377|33703.0|423.0|33280.0|3373.0|0|3373.0|222445|15415|207030
1979-04-01|184281|16061.0|168220|33686.0|605.0|33081.0|3750.0|0|3750.0|221717|16666|205051
1979-05-01|195421|18845.0|176576|34382.0|713.0|33669.0|3538.0|1.0|3537.0|233341|19559|213782
1979-06-01|192441|19995.0|172446|31026.0|708.0|30318.0|3809.0|0|3809.0|227276|20703|206573
1979-07-01|208710|24573.0|184137|30032.0|929.0|29103.0|3976.0|0|3976.0|242718|25502|217216
1979-08-01|206408|25406.0|181002|30249.0|835.0|29414.0|3865.0|0|3865.0|240522|26241|214281
1979-09-01|195941|22534.0|173407|28471.0|784.0|27687.0|3577.0|0|3577.0|227989|23318|204671
1979-10-01|196678|23397.0|173281|38891.0|509.0|38382.0|3141.0|0|3141.0|238710|23906|214804
1979-11-01|184956|19671.0|165285|37118.0|330.0|36788.0|3085.0|0|3085.0|225159|20001|205158
1979-12-01|176512|18679.0|157833|24407.0|409.0|23998.0|1494.0|0|1494.0|202413|19088|183325
1980-01-01|195309|11102.0|184207|11657.0|4493.0|7164.0|2678.0|0|2678.0|209644|15595|194049
1980-02-01|200467|19786.0|180681|8303.0|864.0|7439.0|1918.0|2.0|1916.0|210688|20652|190036
1980-03-01|216280|25588.0|190692|8113.0|1048.0|7065.0|2010.0|0|2010.0|226403|26636|199767
1980-04-01|214505|22218.0|192287|8442.0|1304.0|7138.0|1957.0|0|1957.0|224904|23522|201382
1980-05-01|221569|19220.0|202349|9118.0|811.0|8307.0|2172.0|0|2172.0|232859|20031|212828
1980-06-01|208109|13129.0|194980|8700.0|790.0|7910.0|1987.0|1.0|1986.0|218796|13920|204876
1980-07-01|214345|16706.0|197639|9154.0|870.0|8284.0|2104.0|0|2104.0|225603|17576|208027
1980-08-01|212125|16947.0|195178|8762.0|1147.0|7615.0|2166.0|0|2166.0|223053|18094|204959
1980-09-01|203519|13645.0|189874|8704.0|1151.0|7553.0|1952.0|0|1952.0|214175|14796|199379
1980-10-01|207191|13684.0|193507|8435.0|636.0|7799.0|2047.0|0|2047.0|217673|14320|203353
1980-11-01|203366|13853.0|189513|8656.0|626.0|8030.0|1936.0|0|1936.0|213958|14479|199479
1980-12-01|195896|15012.0|180884|7958.0|653.0|7305.0|1882.0|0|1882.0|205736|15665|190071
1981-01-01|198482|14088.0|184394|8068.0|497.0|7571.0|1774.0|0|1774.0|208324|14585|193739
1981-02-01|184029|10913.0|173116|8107.0|599.0|7508.0|1745.0|0|1745.0|193881|11512|182369
1981-03-01|206869|7554.0|199315|8739.0|302.0|8437.0|2084.0|0|2084.0|217692|7856|209836
1981-04-01|201005|5728.0|195277|8262.0|252.0|8010.0|2064.0|0|2064.0|211331|5980|205351
1981-05-01|202028|5706.0|196322|8427.0|406.0|8021.0|1820.0|0|1820.0|212275|6112|206163
1981-06-01|198448|6932.0|191516|7848.0|327.0|7521.0|2145.0|0|2145.0|208441|7259|201182
1981-07-01|204110|13364.0|190746|8166.0|723.0|7443.0|2091.0|0|2091.0|214367|14087|200280
1981-08-01|204660|13702.0|190958|8237.0|781.0|7456.0|2110.0|1.0|2109.0|215007|14484|200523
1981-09-01|199602|11901.0|187701|8693.0|567.0|8126.0|2143.0|0|2143.0|210438|12468|197970
1981-10-01|197611|7963.0|189648|9247.0|461.0|8786.0|2240.0|0|2240.0|209098|8424|200674
1981-11-01|194389|11913.0|182476|9023.0|272.0|8751.0|2238.0|4.0|2234.0|205650|12189|193461
1981-12-01|179008|8703.0|170305|13188.0|484.0|12704.0|1572.0|1.0|1571.0|193768|9188|184580
1982-01-01|161020|4031.0|156989|5710.0|93.0|5617.0|2733.0|0|2733.0|169463|4124|165339
