|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.ships|3|3.buoys|3.ships|4|4.ships|nreports|nreports.buoys|nreports.ships
2006-03-01|869495|863068.0|6427|113315.0|13.0|113302.0|429.0|429.0|296512.0|13.0|296499.0|14380.0|14380.0|1294131|863094|431037
2006-04-01|797879|789244.0|8635|112472.0|1.0|112471.0|359.0|359.0|302849.0|1.0|302848.0|16414.0|16414.0|1229973|789246|440727
2006-05-01|877538|868195.0|9343|120691.0|6.0|120685.0|570.0|570.0|328955.0|6.0|328949.0|17968.0|17968.0|1345722|868207|477515
2006-06-01|766439|757092.0|9347|113038.0|32.0|113006.0|326.0|326.0|306149.0|32.0|306117.0|15854.0|15854.0|1201806|757156|444650
2006-07-01|812860|804354.0|8506|122260.0|42.0|122218.0|470.0|470.0|323470.0|44.0|323426.0|13256.0|13256.0|1272316|804440|467876
2006-08-01|876993|868554.0|8439|122846.0|50.0|122796.0|281.0|281.0|314371.0|50.0|314321.0|14447.0|14447.0|1328938|868654|460284
2006-09-01|802550|795699.0|6851|113549.0|16.0|113533.0|325.0|325.0|257202.0|16.0|257186.0|14414.0|14414.0|1188040|795731|392309
2006-10-01|821623|810905.0|10718|119267.0|19.0|119248.0|343.0|343.0|252580.0|19.0|252561.0|14795.0|14795.0|1208608|810943|397665
2006-11-01|790400|782406.0|7994|111219.0|8.0|111211.0|304.0|304.0|235594.0|8.0|235586.0|13911.0|13911.0|1151428|782422|369006
2006-12-01|902171|895838.0|6333|104033.0|3.0|104030.0|386.0|386.0|224650.0|3.0|224647.0|13754.0|13754.0|1244994|895844|349150
2007-01-01|828700|820467.0|8233|108404.0|5.0|108399.0|486.0|486.0|237514.0|5.0|237509.0|11447.0|11447.0|1186551|820477|366074
2007-02-01|726084|716147.0|9937|98086.0|38.0|98048.0|305.0|305.0|210845.0|38.0|210807.0|12444.0|12444.0|1047764|716223|331541
2007-03-01|932097|921963.0|10134|108601.0|35.0|108566.0|709.0|709.0|234479.0|36.0|234443.0|15840.0|15840.0|1291726|922034|369692
2007-04-01|839992|828973.0|11019|109643.0|1.0|109642.0|566.0|566.0|234508.0|1.0|234507.0|15898.0|15898.0|1200607|828975|371632
2007-05-01|838875|824441.0|14434|116349.0|24.0|116325.0|442.0|442.0|232790.0|24.0|232766.0|17560.0|17560.0|1206016|824489|381527
2007-06-01|713379|701168.0|12211|115145.0|37.0|115108.0|518.0|518.0|246434.0|37.0|246397.0|15538.0|15538.0|1091014|701242|389772
2007-07-01|813622|801365.0|12257|120548.0|8.0|120540.0|753.0|753.0|265438.0|8.0|265430.0|15817.0|15817.0|1216178|801381|414797
2007-08-01|809282|798294.0|10988|120353.0|5.0|120348.0|996.0|996.0|262324.0|5.0|262319.0|15648.0|15648.0|1208603|798304|410299
2007-09-01|757554|747098.0|10456|117109.0|3.0|117106.0|1007.0|1007.0|255412.0|3.0|255409.0|16046.0|16046.0|1147128|747104|400024
2007-10-01|826582|815947.0|10635|123106.0|30.0|123076.0|871.0|871.0|273321.0|30.0|273291.0|18147.0|18147.0|1242027|816007|426020
2007-11-01|755949|744379.0|11570|118429.0|13.0|118416.0|948.0|948.0|262412.0|13.0|262399.0|16924.0|16924.0|1154662|744405|410257
2007-12-01|843255|824825.0|18430|111148.0|28.0|111120.0|1175.0|1175.0|239547.0|28.0|239519.0|11433.0|11433.0|1206558|824881|381677
2008-01-01|914496|829494.0|85002|108528.0|3.0|108525.0|676.0|676.0|154471.0|3.0|154468.0|17944.0|17944.0|1196115|829500|366615
2008-02-01|870051|781701.0|88350|103764.0|30.0|103734.0|552.0|552.0|144828.0|30.0|144798.0|18488.0|18488.0|1137683|781761|355922
2008-03-01|866130|835996.0|30134|104003.0|36.0|103967.0|611.0|611.0|146379.0|37.0|146342.0|21390.0|21390.0|1138513|836069|302444
2008-04-01|818845|793626.0|25219|107115.0|32.0|107083.0|599.0|599.0|152291.0|32.0|152259.0|21447.0|21447.0|1100297|793690|306607
2008-05-01|890660|857189.0|33471|114971.0|3.0|114968.0|484.0|484.0|159774.0|3.0|159771.0|20770.0|20770.0|1186659|857195|329464
2008-06-01|802273|773207.0|29066|116701.0|10.0|116691.0|517.0|517.0|160839.0|10.0|160829.0|25474.0|25474.0|1105804|773227|332577
2008-07-01|778213|747367.0|30846|121127.0|6.0|121121.0|610.0|610.0|169666.0|6.0|169660.0|23328.0|23328.0|1092944|747379|345565
2008-08-01|767510|738029.0|29481|124263.0|19.0|124244.0|534.0|534.0|172262.0|19.0|172243.0|27487.0|27487.0|1092056|738067|353989
2008-09-01|754279|722855.0|31424|123190.0|6.0|123184.0|332.0|332.0|168847.0|6.0|168841.0|29806.0|29806.0|1076454|722867|353587
2008-10-01|808399|770819.0|37580|118024.0|10.0|118014.0|173.0|173.0|162116.0|10.0|162106.0|23431.0|23431.0|1112143|770839|341304
2008-11-01|735387|703902.0|31485|113695.0|17.0|113678.0|386.0|386.0|159609.0|17.0|159592.0|22038.0|22038.0|1031115|703936|327179
2008-12-01|739539|712685.0|26854|104252.0|9.0|104243.0|218.0|218.0|151019.0|9.0|151010.0|12932.0|12932.0|1007960|712703|295257
2009-01-01|724983|699451.0|25532|98511.0|9.0|98502.0|205.0|205.0|147602.0|9.0|147593.0|15094.0|15094.0|986395|699469|286926
2009-02-01|679186|652123.0|27063|98483.0|22.0|98461.0|396.0|396.0|142220.0|22.0|142198.0|20513.0|20513.0|940798|652167|288631
2009-03-01|748190|720724.0|27466|108051.0|0|108051.0|375.0|375.0|154436.0|0|154436.0|23600.0|23600.0|1034652|720724|313928
2009-04-01|715645|688613.0|27032|105388.0|18.0|105370.0|327.0|327.0|148987.0|18.0|148969.0|22171.0|22171.0|992518|688649|303869
2009-05-01|755799|719327.0|36472|103444.0|32.0|103412.0|242.0|242.0|144548.0|32.0|144516.0|24147.0|24147.0|1028180|719391|308789
2009-06-01|761162|730833.0|30329|111379.0|36.0|111343.0|471.0|471.0|157920.0|36.0|157884.0|22587.0|22587.0|1053519|730905|322614
2009-07-01|819584|789152.0|30432|117267.0|102.0|117165.0|768.0|768.0|166579.0|104.0|166475.0|20648.0|20648.0|1124846|789358|335488
2009-08-01|869633|810769.0|58864|88294.0|34.0|88260.0|350.0|350.0|119201.0|34.0|119167.0|20804.0|20804.0|1098282|810837|287445
2009-09-01|814230|787811.0|26419|114908.0|23.0|114885.0|489.0|489.0|155583.0|23.0|155560.0|26677.0|26677.0|1111887|787857|324030
2009-10-01|834938|807172.0|27766|124412.0|2.0|124410.0|644.0|644.0|169532.0|2.0|169530.0|27412.0|27412.0|1156938|807176|349762
2009-11-01|857556|831358.0|26198|119052.0|2171.0|116881.0|826.0|826.0|157794.0|2690.0|155104.0|28637.0|28637.0|1163865|836219|327646
2009-12-01|882977|861730.0|21247|113042.0|3622.0|109420.0|532.0|532.0|152429.0|4685.0|147744.0|18838.0|18838.0|1167818|870037|297781
2010-01-01|888220|863776.0|24444|111670.0|3333.0|108337.0|694.0|694.0|169212.0|4336.0|164876.0|18253.0|18253.0|1188049|871445|316604
2010-02-01|830721|801322.0|29399|103547.0|2501.0|101046.0|494.0|494.0|152101.0|3015.0|149086.0|22355.0|22355.0|1109218|806838|302380
2010-03-01|984518|927776.0|56742|95063.0|1744.0|93319.0|831.0|831.0|136439.0|2095.0|134344.0|24864.0|24864.0|1241715|931615|310100
2010-04-01|952627|925200.0|27427|118307.0|1263.0|117044.0|948.0|948.0|170657.0|1535.0|169122.0|27851.0|27851.0|1270390|927998|342392
2010-05-01|974492|947395.0|27097|128203.0|828.0|127375.0|910.0|910.0|182865.0|1000.0|181865.0|31672.0|31672.0|1318142|949223|368919
2010-06-01|901492|873908.0|27584|124878.0|737.0|124141.0|558.0|558.0|177244.0|932.0|176312.0|28009.0|28009.0|1232181|875577|356604
2010-07-01|879626|850798.0|28828|140469.0|766.0|139703.0|683.0|683.0|206672.0|1009.0|205663.0|32572.0|32572.0|1260022|852573|407449
2010-08-01|859135|837940.0|21195|141210.0|782.0|140428.0|731.0|731.0|208289.0|992.0|207297.0|29072.0|29072.0|1238437|839714|398723
2010-09-01|850744|825528.0|25216|134350.0|820.0|133530.0|1075.0|1075.0|200265.0|1044.0|199221.0|33866.0|33866.0|1220300|827392|392908
2010-10-01|911078|883714.0|27364|139384.0|872.0|138512.0|731.0|731.0|204689.0|1072.0|203617.0|37742.0|37742.0|1293624|885658|407966
2010-11-01|873766|849360.0|24406|129239.0|847.0|128392.0|564.0|564.0|190993.0|1043.0|189950.0|24894.0|24894.0|1219456|851250|368206
2010-12-01|867990|847958.0|20032|118956.0|678.0|118278.0|537.0|537.0|177350.0|804.0|176546.0|23140.0|23140.0|1187973|849440|338533
2011-01-01|855904|830985.0|24919|114103.0|264.0|113839.0|467.0|467.0|173571.0|317.0|173254.0|21453.0|21453.0|1165498|831566|333932
2011-02-01|761992|738229.0|23763|119784.0|8.0|119776.0|391.0|391.0|173483.0|8.0|173475.0|26440.0|26440.0|1082090|738245|343845
2011-03-01|833363|808331.0|25032|135763.0|10.0|135753.0|784.0|784.0|196346.0|10.0|196336.0|35275.0|35275.0|1201531|808351|393180
2011-04-01|778632|750624.0|28008|133520.0|58.0|133462.0|1065.0|1065.0|193971.0|58.0|193913.0|33737.0|33737.0|1140925|750740|390185
2011-05-01|757731|724355.0|33376|142325.0|12.0|142313.0|909.0|909.0|207985.0|12.0|207973.0|38706.0|38706.0|1147656|724379|423277
2011-06-01|701317|667226.0|34091|152544.0|43.0|152501.0|729.0|729.0|225703.0|43.0|225660.0|33825.0|33825.0|1114118|667312|446806
2011-07-01|703116|670328.0|32788|162298.0|3.0|162295.0|785.0|785.0|248431.0|3.0|248428.0|33083.0|33083.0|1147713|670334|477379
2011-08-01|707930|672738.0|35192|160109.0|60.0|160049.0|795.0|795.0|242387.0|61.0|242326.0|33081.0|33081.0|1144302|672859|471443
2011-09-01|705387|672146.0|33241|149454.0|53.0|149401.0|742.0|742.0|225977.0|55.0|225922.0|33600.0|33600.0|1115160|672254|442906
2011-10-01|735124|701499.0|33625|157298.0|11.0|157287.0|926.0|926.0|236716.0|11.0|236705.0|40073.0|40073.0|1170137|701521|468616
2011-11-01|711779|682326.0|29453|143721.0|4.0|143717.0|728.0|728.0|215989.0|4.0|215985.0|34767.0|34767.0|1106984|682334|424650
2011-12-01|711152|682482.0|28670|142885.0|10.0|142875.0|705.0|705.0|213774.0|10.0|213764.0|26229.0|26229.0|1094745|682502|412243
2012-01-01|672700|641795.0|30905|140269.0|1.0|140268.0|660.0|660.0|212106.0|1.0|212105.0|24225.0|24225.0|1049960|641797|408163
2012-02-01|603954|570565.0|33389|137935.0|11.0|137924.0|762.0|762.0|204663.0|11.0|204652.0|26799.0|26799.0|974113|570587|403526
2012-03-01|581239|549727.0|31512|150768.0|36.0|150732.0|696.0|696.0|224213.0|36.0|224177.0|32347.0|32347.0|989263|549799|439464
2012-04-01|535809|500555.0|35254|152618.0|12.0|152606.0|951.0|951.0|221256.0|12.0|221244.0|36062.0|36062.0|946696|500579|446117
2012-05-01|534769|493682.0|41087|154629.0|39.0|154590.0|561.0|561.0|229953.0|39.0|229914.0|30714.0|30714.0|950626|493760|456866
2012-06-01|576814|532798.0|44016|148726.0|59.0|148667.0|899.0|899.0|224522.0|59.0|224463.0|28313.0|28313.0|979274|532916|446358
2012-07-01|704120|561019.0|143101|54711.0|17.0|54694.0|97.0|97.0|64400.0|17.0|64383.0|33596.0|33596.0|856924|561053|295871
2012-08-01|654278|519305.0|134973|56419.0|29.0|56390.0|60.0|60.0|67265.0|29.0|67236.0|27554.0|27554.0|805576|519363|286213
2012-09-01|619503|481163.0|138340|48222.0|43.0|48179.0|19.0|19.0|54259.0|43.0|54216.0|28239.0|28239.0|750242|481249|268993
2012-10-01|626990|487086.0|139904|46777.0|77.0|46700.0|18.0|18.0|52516.0|77.0|52439.0|25899.0|25899.0|752200|487240|264960
2012-11-01|596346|463994.0|132352|45680.0|11.0|45669.0|39.0|39.0|50291.0|11.0|50280.0|23552.0|23552.0|715908|464016|251892
2012-12-01|571653|448131.0|123522|44311.0|0|44311.0|41.0|41.0|49522.0|0|49522.0|16173.0|16173.0|681700|448131|233569
2013-01-01|527724|407039.0|120685|43111.0|336.0|42775.0|33.0|33.0|48224.0|405.0|47819.0|19907.0|19907.0|638999|407780|231219
2013-02-01|434890|317191.0|117699|39689.0|637.0|39052.0|18.0|18.0|42970.0|775.0|42195.0|22933.0|22933.0|540500|318603|221897
2013-03-01|497025|367567.0|129458|44548.0|757.0|43791.0|21.0|21.0|49049.0|905.0|48144.0|19879.0|19879.0|610522|369229|241293
2013-04-01|462543|326561.0|135982|48044.0|4441.0|43603.0|38.0|38.0|54689.0|5988.0|48701.0|19954.0|19954.0|585268|336990|248278
2013-05-01|517232|382231.0|135001|54346.0|9967.0|44379.0|44.0|44.0|63813.0|12946.0|50867.0|25128.0|25128.0|660563|405144|255419
2013-06-01|498377|363611.0|134766|58706.0|16775.0|41931.0|83.0|83.0|69101.0|21749.0|47352.0|22782.0|22782.0|649049|402135|246914
2013-07-01|503318|357930.0|145388|69113.0|25136.0|43977.0|24.0|24.0|85665.0|34055.0|51610.0|23562.0|23562.0|681682|417121|264561
2013-08-01|496652|347753.0|148899|84907.0|39279.0|45628.0|57.0|57.0|111515.0|57134.0|54381.0|24275.0|24275.0|717406|444166|273240
2013-09-01|470512|328236.0|142276|85501.0|41379.0|44122.0|52.0|52.0|111849.0|60363.0|51486.0|23980.0|23980.0|691894|429978|261916
2013-10-01|464939|323822.0|141117|93058.0|47982.0|45076.0|41.0|41.0|118950.0|68286.0|50664.0|21596.0|21596.0|698584|440090|258494
2013-11-01|423125|289558.0|133567|87812.0|46688.0|41124.0|41.0|41.0|111229.0|65938.0|45291.0|23433.0|23433.0|645640|402184|243456
2013-12-01|405461|271317.0|134144|91263.0|50978.0|40285.0|40.0|40.0|118426.0|73008.0|45418.0|17345.0|17345.0|632535|395303|237232
2014-01-01|398111|245902.0|152209|69358.0|50321.0|19037.0|12.0|12.0|95005.0|73243.0|21762.0|22636.0|22636.0|585122|369466|215656
2014-02-01|360217|208910.0|151307|59291.0|42860.0|16431.0|10.0|10.0|82213.0|63725.0|18488.0|19739.0|19739.0|521470|315495|205975
2014-03-01|411813|242858.0|168955|72054.0|53279.0|18775.0|48.0|48.0|99788.0|77943.0|21845.0|24060.0|24060.0|607763|374080|233683
2014-04-01|460049|293478.0|166571|42262.0|28880.0|13382.0|21.0|21.0|50088.0|33938.0|16150.0|32100.0|32100.0|584520|356296|228224
2014-05-01|497424|321822.0|175602|45165.0|31900.0|13265.0|46.0|46.0|54279.0|37503.0|16776.0|37466.0|37466.0|634380|391225|243155
2014-06-01|496806|325881.0|170925|50374.0|39540.0|10834.0|42.0|42.0|58506.0|44830.0|13676.0|32411.0|32411.0|638139|410251|227888
2014-07-01|519306|336785.0|182521|51154.0|41726.0|9428.0|29.0|29.0|57761.0|46055.0|11706.0|29360.0|29360.0|657610|424566|233044
2014-08-01|518395|334448.0|183947|55749.0|46665.0|9084.0|52.0|52.0|63574.0|51589.0|11985.0|30923.0|30923.0|668693|432702|235991
2014-09-01|500064|323943.0|176121|52531.0|44806.0|7725.0|52.0|52.0|59478.0|49521.0|9957.0|30702.0|30702.0|642827|418270|224557
2014-10-01|511945|324590.0|187355|47752.0|44181.0|3571.0|142.0|142.0|52620.0|48621.0|3999.0|29000.0|29000.0|641459|417392|224067
2014-11-01|485510|309344.0|176166|54115.0|51524.0|2591.0|176.0|176.0|59971.0|56984.0|2987.0|26624.0|26624.0|626396|417852|208544
2014-12-01|481838|308349.0|173489|57025.0|54880.0|2145.0|142.0|142.0|62981.0|60615.0|2366.0|17245.0|17245.0|619231|423844|195387
2015-01-01|658015|301530.0|356485|62622.0|53088.0|9534.0|0|0|72031.0|59047.0|12984.0|0|0|792668|413665|379003
2015-02-01|569098|260555.0|308543|51327.0|42699.0|8628.0|0|0|57388.0|46513.0|10875.0|0|0|677813|349767|328046
2015-03-01|610294|291359.0|318935|59603.0|51354.0|8249.0|0|0|67412.0|56219.0|11193.0|0|0|737309|398932|338377
2015-04-01|638201|293947.0|344254|64693.0|56571.0|8122.0|0|0|72285.0|61994.0|10291.0|0|0|775179|412512|362667
2015-05-01|690544|321499.0|369045|83677.0|76580.0|7097.0|0|0|92571.0|83191.0|9380.0|0|0|866792|481270|385522
2015-06-01|668148|313564.0|354584|79957.0|73428.0|6529.0|0|0|88998.0|80220.0|8778.0|0|0|837103|467212|369891
2015-07-01|662993|310485.0|352508|90284.0|72726.0|17558.0|0|0|98204.0|79726.0|18478.0|0|0|851481|462937|388544
2015-08-01|694214|310380.0|383834|87321.0|81505.0|5816.0|0|0|96158.0|89727.0|6431.0|0|0|877693|481612|396081
2015-09-01|670528|298580.0|371948|84358.0|79392.0|4966.0|0|0|92338.0|87077.0|5261.0|0|0|847224|465049|382175
2015-10-01|665719|294922.0|370797|82793.0|77309.0|5484.0|0|0|90931.0|84527.0|6404.0|0|0|839443|456758|382685
2015-11-01|622818|275432.0|347386|81153.0|74050.0|7103.0|0|0|89585.0|80916.0|8669.0|0|0|793556|430398|363158
2015-12-01|619695|284428.0|335267|90116.0|82594.0|7522.0|0|0|99964.0|90629.0|9335.0|0|0|809775|457651|352124
2016-01-01|547591|283517.0|264074|202555.0|84240.0|118315.0|0|0|228333.0|95802.0|132531.0|0|0|978479|463559|514920
2016-02-01|519584|269612.0|249972|210296.0|82181.0|128115.0|0|0|237581.0|93947.0|143634.0|0|0|967461|445740|521721
2016-03-01|582127|292854.0|289273|221264.0|92845.0|128419.0|0|0|249395.0|105808.0|143587.0|0|0|1052786|491507|561279
2016-04-01|562310|273185.0|289125|234600.0|88236.0|146364.0|0|0|261222.0|100174.0|161048.0|0|0|1058132|461595|596537
2016-05-01|581096|273913.0|307183|233371.0|90435.0|142936.0|0|0|256981.0|102839.0|154142.0|0|0|1071448|467187|604261
2016-06-01|551598|258385.0|293213|229053.0|88067.0|140986.0|0|0|251281.0|99966.0|151315.0|0|0|1031932|446418|585514
2016-07-01|627940|260357.0|367583|183877.0|89446.0|94431.0|0|0|203057.0|102072.0|100985.0|0|0|1014874|451875|562999
2016-08-01|673593|250822.0|422771|99396.0|89831.0|9565.0|0|0|115073.0|103424.0|11649.0|0|0|888062|444077|443985
2016-09-01|645284|237887.0|407397|101498.0|83669.0|17829.0|0|0|116449.0|96042.0|20407.0|0|0|863231|417598|445633
2016-10-01|558781|241012.0|317769|234264.0|86128.0|148136.0|0|0|261813.0|99260.0|162553.0|0|0|1054858|426400|628458
2016-11-01|513362|223058.0|290304|227043.0|80068.0|146975.0|0|0|253609.0|92105.0|161504.0|0|0|994014|395231|598783
2016-12-01|510481|221836.0|288645|218444.0|79550.0|138894.0|0|0|245212.0|91965.0|153247.0|0|0|974137|393351|580786
2017-01-01|499828|213859.0|285969|219572.0|81357.0|138215.0|0|0|246148.0|94791.0|151357.0|0|0|965548|390007|575541
2017-02-01|440862|187809.0|253053|203297.0|74761.0|128536.0|0|0|229876.0|87080.0|142796.0|0|0|874035|349650|524385
2017-03-01|482384|198798.0|283586|230199.0|80218.0|149981.0|0|0|259740.0|93729.0|166011.0|0|0|972323|372745|599578
2017-04-01|462911|179307.0|283604|221102.0|71809.0|149293.0|0|0|249386.0|84322.0|165064.0|0|0|933399|335438|597961
2017-05-01|469116|173713.0|295403|230421.0|70534.0|159887.0|0|0|259895.0|83204.0|176691.0|0|0|959432|327451|631981
2017-06-01|442808|159517.0|283291|218486.0|65946.0|152540.0|0|0|247019.0|78368.0|168651.0|0|0|908313|303831|604482
2017-07-01|458030|156536.0|301494|222602.0|65330.0|157272.0|0|0|251311.0|77212.0|174099.0|0|0|931943|299078|632865
2017-08-01|461418|151446.0|309972|222334.0|65432.0|156902.0|0|0|249439.0|77697.0|171742.0|0|0|933191|294575|638616
2017-09-01|435821|144177.0|291644|205575.0|60813.0|144762.0|0|0|231428.0|72439.0|158989.0|0|0|872824|277429|595395
2017-10-01|425619|141764.0|283855|212775.0|60336.0|152439.0|0|0|241222.0|72110.0|169112.0|0|0|879616|274210|605406
2017-11-01|391478|132140.0|259338|198523.0|56978.0|141545.0|0|0|223682.0|68027.0|155655.0|0|0|813683|257145|556538
2017-12-01|388851|130997.0|257854|189200.0|59246.0|129954.0|0|0|214128.0|70629.0|143499.0|0|0|792179|260872|531307
2018-01-01|390729|124797.0|265932|180060.0|57968.0|122092.0|0|0|204631.0|69913.0|134718.0|0|0|775420|252678|522742
2018-02-01|366136|111091.0|255045|170179.0|49814.0|120365.0|0|0|192991.0|60272.0|132719.0|0|0|729306|221177|508129
2018-03-01|398933|117196.0|281737|191509.0|53357.0|138152.0|0|0|216048.0|64358.0|151690.0|0|0|806490|234911|571579
2018-04-01|382845|107123.0|275722|194085.0|48607.0|145478.0|0|0|235605.0|59112.0|176493.0|0|0|812535|214842|597693
2018-05-01|404928|101692.0|303236|192838.0|45999.0|146839.0|0|0|217156.0|56414.0|160742.0|0|0|814922|204105|610817
2018-06-01|376053|90809.0|285244|187391.0|42162.0|145229.0|0|0|208780.0|52025.0|156755.0|0|0|772224|184996|587228
2018-07-01|383238|87571.0|295667|189552.0|40081.0|149471.0|0|0|211203.0|49366.0|161837.0|0|0|783993|177018|606975
2018-08-01|385356|83580.0|301776|190246.0|38366.0|151880.0|0|0|214308.0|47463.0|166845.0|0|0|789910|169409|620501
2018-09-01|345673|76334.0|269339|219461.0|34645.0|184816.0|0|0|321363.0|42773.0|278590.0|0|0|886497|153752|732745
2018-10-01|377250|74913.0|302337|198917.0|32217.0|166700.0|0|0|221934.0|39637.0|182297.0|0|0|798101|146767|651334
2018-11-01|346923|69387.0|277536|194566.0|28747.0|165819.0|0|0|218544.0|35523.0|183021.0|0|0|760033|133657|626376
2018-12-01|346403|68416.0|277987|186223.0|27628.0|158595.0|0|0|207316.0|34510.0|172806.0|0|0|739942|130554|609388
2019-01-01|332902|65064.0|267838|185114.0|26020.0|159094.0|0|0|209609.0|32500.0|177109.0|0|0|727625|123584|604041
2019-02-01|244440|0|244440|150375.0|0|150375.0|0|0|168358.0|0|168358.0|0|0|563173|0|563173
2019-03-01|283767|0|283767|172433.0|0|172433.0|0|0|193935.0|0|193935.0|0|0|650135|0|650135
2019-04-01|279097|0|279097|180064.0|0|180064.0|0|0|199950.0|0|199950.0|0|0|659111|0|659111
2019-05-01|267091|0|267091|186964.0|0|186964.0|0|0|197863.0|0|197863.0|0|0|651918|0|651918
2019-06-01|261639|0|261639|184481.0|0|184481.0|0|0|197439.0|0|197439.0|0|0|643559|0|643559
2019-07-01|264928|0|264928|194769.0|0|194769.0|0|0|209209.0|0|209209.0|0|0|668906|0|668906
2019-08-01|270846|0|270846|193743.0|0|193743.0|0|0|210269.0|0|210269.0|0|0|674858|0|674858
2019-09-01|264473|0|264473|184417.0|0|184417.0|0|0|198256.0|0|198256.0|0|0|647146|0|647146
2019-10-01|256213|0|256213|187592.0|0|187592.0|0|0|200946.0|0|200946.0|0|0|644751|0|644751
2019-11-01|254067|0|254067|171384.0|0|171384.0|0|0|182036.0|0|182036.0|0|0|607487|0|607487
2019-12-01|278072|0|278072|166930.0|0|166930.0|0|0|187976.0|0|187976.0|0|0|632978|0|632978
2020-01-01|281543|0|281543|147249.0|0|147249.0|0|0|173388.0|0|173388.0|0|0|602180|0|602180
2020-02-01|271703|0|271703|121687.0|0|121687.0|0|0|138033.0|0|138033.0|0|0|531423|0|531423
2020-03-01|277165|0|277165|122636.0|0|122636.0|0|0|138052.0|0|138052.0|0|0|537853|0|537853
2020-04-01|274372|0|274372|121533.0|0|121533.0|0|0|135552.0|0|135552.0|0|0|531457|0|531457
2020-05-01|284810|0|284810|128304.0|0|128304.0|0|0|141727.0|0|141727.0|0|0|554841|0|554841
2020-06-01|271473|0|271473|124077.0|0|124077.0|0|0|136880.0|0|136880.0|0|0|532430|0|532430
2020-07-01|280046|0|280046|119899.0|0|119899.0|0|0|132643.0|0|132643.0|0|0|532588|0|532588
2020-08-01|290135|0|290135|117448.0|0|117448.0|0|0|130529.0|0|130529.0|0|0|538112|0|538112
2020-09-01|291691|0|291691|105480.0|0|105480.0|0|0|116953.0|0|116953.0|0|0|514124|0|514124
2020-10-01|299519|0|299519|116207.0|0|116207.0|0|0|129101.0|0|129101.0|0|0|544827|0|544827
2020-11-01|293344|0|293344|116569.0|0|116569.0|0|0|127492.0|0|127492.0|0|0|537405|0|537405
2020-12-01|305340|0|305340|117442.0|0|117442.0|0|0|129147.0|0|129147.0|0|0|551929|0|551929
2021-01-01|312857|0|312857|107822.0|0|107822.0|0|0|118491.0|0|118491.0|0|0|539170|0|539170
2021-02-01|272549|0|272549|96906.0|0|96906.0|0|0|104675.0|0|104675.0|0|0|474130|0|474130
2021-03-01|308277|0|308277|115284.0|0|115284.0|0|0|130672.0|0|130672.0|0|0|554233|0|554233
2021-04-01|326591|0|326591|119021.0|0|119021.0|0|0|135725.0|0|135725.0|0|0|581337|0|581337
2021-05-01|344112|0|344112|124783.0|0|124783.0|0|0|144464.0|0|144464.0|0|0|613359|0|613359
2021-06-01|319615|0|319615|124663.0|0|124663.0|0|0|145682.0|0|145682.0|0|0|589960|0|589960
2021-07-01|343588|0|343588|133679.0|0|133679.0|0|0|155842.0|0|155842.0|0|0|633109|0|633109
2021-08-01|351616|0|351616|134043.0|0|134043.0|0|0|157966.0|0|157966.0|0|0|643625|0|643625
2021-09-01|345663|0|345663|130764.0|0|130764.0|0|0|154389.0|0|154389.0|0|0|630816|0|630816
2021-10-01|353819|0|353819|137039.0|0|137039.0|0|0|158742.0|0|158742.0|0|0|649600|0|649600
2021-11-01|340365|0|340365|129988.0|0|129988.0|0|0|150705.0|0|150705.0|0|0|621058|0|621058
2021-12-01|351812|0|351812|135310.0|0|135310.0|0|0|153761.0|0|153761.0|0|0|640883|0|640883
2022-01-01|264202|0|264202|128430.0|0|128430.0|0|0|146409.0|0|146409.0|0|0|539041|0|539041
2022-02-01|230087|0|230087|130106.0|0|130106.0|0|0|181510.0|0|181510.0|0|0|541703|0|541703
2022-03-01|258371|0|258371|150081.0|0|150081.0|0|0|213867.0|0|213867.0|0|0|622319|0|622319
2022-04-01|254046|0|254046|142617.0|0|142617.0|0|0|188766.0|0|188766.0|0|0|585429|0|585429
2022-05-01|256178|0|256178|164172.0|0|164172.0|0|0|208606.0|0|208606.0|0|0|628956|0|628956
2022-06-01|329078|0|329078|163535.0|0|163535.0|0|0|200384.0|0|200384.0|0|0|692997|0|692997
2022-07-01|376339|0|376339|149617.0|0|149617.0|0|0|161761.0|0|161761.0|0|0|687717|0|687717
2022-08-01|378948|0|378948|163418.0|0|163418.0|0|0|178058.0|0|178058.0|0|0|720424|0|720424
2022-09-01|373112|0|373112|157911.0|0|157911.0|0|0|172706.0|0|172706.0|0|0|703729|0|703729
2022-10-01|364027|0|364027|147930.0|0|147930.0|0|0|157793.0|0|157793.0|0|0|669750|0|669750
2022-11-01|338955|0|338955|143680.0|0|143680.0|0|0|152846.0|0|152846.0|0|0|635481|0|635481
2022-12-01|348322|0|348322|144682.0|0|144682.0|0|0|152454.0|0|152454.0|0|0|645458|0|645458
2023-01-01|340195|0|340195|130356.0|0|130356.0|0|0|138219.0|0|138219.0|0|0|608770|0|608770
2023-02-01|312172|0|312172|109162.0|0|109162.0|0|0|119864.0|0|119864.0|0|0|541198|0|541198
2023-03-01|373233|0|373233|158542.0|0|158542.0|0|0|176354.0|0|176354.0|0|0|708129|0|708129
2023-04-01|351402|0|351402|152048.0|0|152048.0|0|0|167446.0|0|167446.0|0|0|670896|0|670896
2023-05-01|372947|0|372947|136462.0|0|136462.0|0|0|151485.0|0|151485.0|0|0|660894|0|660894
