|0|0.ships|1|1.ships|2|2.ships|3|3.ships|4|4.buoys|4.ships|nreports|nreports.buoys|nreports.ships
1994-04-01|119973|119973|12563.0|12563.0|41.0|41.0|12491.0|12491.0|72856.0|72586.0|270.0|217924|72586|145338
1994-05-01|126830|126830|10147.0|10147.0|37.0|37.0|10301.0|10301.0|69966.0|69761.0|205.0|217281|69761|147520
1994-06-01|126187|126187|11216.0|11216.0|22.0|22.0|11293.0|11293.0|64917.0|64781.0|136.0|213635|64781|148854
1994-07-01|124046|124046|10693.0|10693.0|30.0|30.0|10810.0|10810.0|74552.0|74350.0|202.0|220131|74350|145781
1994-08-01|128425|128425|10427.0|10427.0|23.0|23.0|10567.0|10567.0|82506.0|82348.0|158.0|231948|82348|149600
1994-09-01|122763|122763|9908.0|9908.0|14.0|14.0|9909.0|9909.0|72909.0|72653.0|256.0|215503|72653|142850
1994-10-01|133688|133688|11407.0|11407.0|29.0|29.0|11607.0|11607.0|60896.0|60686.0|210.0|217627|60686|156941
1994-11-01|117675|117675|9409.0|9409.0|24.0|24.0|9546.0|9546.0|69761.0|69522.0|239.0|206415|69522|136893
1994-12-01|112489|112489|9334.0|9334.0|8.0|8.0|9451.0|9451.0|68288.0|68154.0|134.0|199570|68154|131416
1995-01-01|117569|117569|10696.0|10696.0|18.0|18.0|10747.0|10747.0|63833.0|63568.0|265.0|202863|63568|139295
1995-02-01|108454|108454|9365.0|9365.0|6.0|6.0|9357.0|9357.0|67318.0|67139.0|179.0|194500|67139|127361
1995-03-01|114459|114459|10044.0|10044.0|9.0|9.0|9960.0|9960.0|80608.0|80531.0|77.0|215080|80531|134549
1995-04-01|110667|110667|10130.0|10130.0|23.0|23.0|10135.0|10135.0|89342.0|89184.0|158.0|220297|89184|131113
1995-05-01|117883|117883|10003.0|10003.0|8.0|8.0|10058.0|10058.0|100434.0|100390.0|44.0|238386|100390|137996
1995-06-01|117017|117017|10079.0|10079.0|11.0|11.0|10142.0|10142.0|97454.0|97423.0|31.0|234703|97423|137280
1995-07-01|119249|119249|9733.0|9733.0|2.0|2.0|10359.0|10359.0|108979.0|108831.0|148.0|248322|108831|139491
1995-08-01|120551|120551|10521.0|10521.0|2.0|2.0|11225.0|11225.0|118311.0|118163.0|148.0|260610|118163|142447
1995-09-01|117469|117469|9786.0|9786.0|0|0|10218.0|10218.0|117516.0|117420.0|96.0|254989|117420|137569
1995-10-01|118615|118615|8890.0|8890.0|6.0|6.0|8843.0|8843.0|122354.0|122329.0|25.0|258708|122329|136379
1995-11-01|114147|114147|7961.0|7961.0|0|0|7908.0|7908.0|125722.0|125632.0|90.0|255738|125632|130106
1995-12-01|111957|111957|8952.0|8952.0|6.0|6.0|8941.0|8941.0|130007.0|129844.0|163.0|259863|129844|130019
1996-01-01|109831|109831|9878.0|9878.0|4.0|4.0|9901.0|9901.0|123123.0|123096.0|27.0|252737|123096|129641
1996-02-01|108203|108203|8792.0|8792.0|2.0|2.0|8769.0|8769.0|115356.0|115049.0|307.0|241122|115049|126073
1996-03-01|116907|116907|9474.0|9474.0|0|0|9483.0|9483.0|129284.0|129249.0|35.0|265148|129249|135899
1996-04-01|115959|115959|9537.0|9537.0|8.0|8.0|9600.0|9600.0|126051.0|126017.0|34.0|261155|126017|135138
1996-05-01|121887|121887|10596.0|10596.0|2.0|2.0|10702.0|10702.0|132408.0|132382.0|26.0|275595|132382|143213
1996-06-01|120727|120727|11701.0|11701.0|6.0|6.0|11860.0|11860.0|126237.0|126150.0|87.0|270531|126150|144381
1996-07-01|120429|120429|12767.0|12767.0|2.0|2.0|12821.0|12821.0|121423.0|121404.0|19.0|267442|121404|146038
1996-08-01|120502|120502|13634.0|13634.0|2.0|2.0|13814.0|13814.0|131319.0|131245.0|74.0|279271|131245|148026
1996-09-01|116713|116713|13586.0|13586.0|6.0|6.0|13809.0|13809.0|122885.0|122656.0|229.0|266999|122656|144343
1996-10-01|119769|119769|13899.0|13899.0|6.0|6.0|14074.0|14074.0|124925.0|124902.0|23.0|272673|124902|147771
1996-11-01|113504|113504|12411.0|12411.0|4.0|4.0|12479.0|12479.0|125974.0|125691.0|283.0|264372|125691|138681
1996-12-01|107124|107124|12174.0|12174.0|4.0|4.0|12167.0|12167.0|130342.0|130053.0|289.0|261811|130053|131758
1997-01-01|104856|104856|13573.0|13573.0|10.0|10.0|13702.0|13702.0|130183.0|130149.0|34.0|262324|130149|132175
1997-02-01|98278|98278|13014.0|13014.0|4.0|4.0|13154.0|13154.0|102263.0|102225.0|38.0|226713|102225|124488
1997-03-01|109751|109751|14611.0|14611.0|2.0|2.0|14687.0|14687.0|119012.0|118872.0|140.0|258063|118872|139191
1997-04-01|104460|104460|14717.0|14717.0|8.0|8.0|14789.0|14789.0|114325.0|113769.0|556.0|248299|113769|134530
1997-05-01|107091|107091|17038.0|17038.0|6.0|6.0|17157.0|17157.0|117153.0|116695.0|458.0|258445|116695|141750
1997-06-01|102501|102501|18289.0|18289.0|4.0|4.0|18617.0|18617.0|100130.0|100114.0|16.0|239541|100114|139427
1997-07-01|105475|105475|19270.0|19270.0|6.0|6.0|19640.0|19640.0|123727.0|123694.0|33.0|268118|123694|144424
1997-08-01|103006|103006|22009.0|22009.0|18.0|18.0|22178.0|22178.0|127395.0|127255.0|140.0|274606|127255|147351
1997-09-01|94970|94970|22290.0|22290.0|11.0|11.0|22541.0|22541.0|124071.0|123740.0|331.0|263883|123740|140143
1997-10-01|97074|97074|23876.0|23876.0|10.0|10.0|24084.0|24084.0|130202.0|130165.0|37.0|275246|130165|145081
1997-11-01|93556|93556|22443.0|22443.0|14.0|14.0|22595.0|22595.0|117004.0|116975.0|29.0|255612|116975|138637
1997-12-01|82724|82724|27841.0|27841.0|2.0|2.0|28270.0|28270.0|122811.0|122785.0|26.0|261648|122785|138863
1998-01-01|57662|57662|28772.0|28772.0|0|0|30085.0|30085.0|118060.0|117917.0|143.0|234579|117917|116662
1998-02-01|54930|54930|28777.0|28777.0|0|0|29855.0|29855.0|110013.0|109888.0|125.0|223575|109888|113687
1998-03-01|54865|54865|38105.0|38105.0|0|0|39142.0|39142.0|131811.0|131523.0|288.0|263923|131523|132400
1998-04-01|47601|47601|50662.0|50662.0|3.0|3.0|52329.0|52329.0|121356.0|121228.0|128.0|271951|121228|150723
1998-05-01|49981|49981|54962.0|54962.0|0|0|56508.0|56508.0|117403.0|117265.0|138.0|278854|117265|161589
1998-06-01|46179|46179|57690.0|57690.0|0|0|59529.0|59529.0|120479.0|120344.0|135.0|283877|120344|163533
1998-07-01|36428|36428|74673.0|74673.0|0|0|76903.0|76903.0|120139.0|120064.0|75.0|308143|120064|188079
1998-08-01|33547|33547|79719.0|79719.0|0|0|83576.0|83576.0|113952.0|113809.0|143.0|310794|113809|196985
1998-09-01|31683|31683|75688.0|75688.0|3.0|3.0|81191.0|81191.0|112683.0|112609.0|74.0|301248|112609|188639
1998-10-01|31139|31139|79232.0|79232.0|2.0|2.0|93321.0|93321.0|117186.0|117097.0|89.0|320880|117097|203783
1998-11-01|31522|31522|73952.0|73952.0|2.0|2.0|86930.0|86930.0|111446.0|111382.0|64.0|303852|111382|192470
1998-12-01|28470|28470|74555.0|74555.0|0|0|84591.0|84591.0|113415.0|113347.0|68.0|301031|113347|187684
1999-01-01|28250|28250|73181.0|73181.0|0|0|77532.0|77532.0|117904.0|117853.0|51.0|296867|117853|179014
1999-02-01|27868|27868|69882.0|69882.0|0|0|74274.0|74274.0|112186.0|112131.0|55.0|284210|112131|172079
1999-03-01|31596|31596|75888.0|75888.0|0|0|81019.0|81019.0|138296.0|138158.0|138.0|326799|138158|188641
1999-04-01|34428|34428|74014.0|74014.0|0|0|78003.0|78003.0|129523.0|129415.0|108.0|315968|129415|186553
1999-05-01|38261|38261|75807.0|75807.0|19.0|19.0|81206.0|81206.0|148367.0|148239.0|128.0|343660|148239|195421
1999-06-01|39161|39161|71824.0|71824.0|14.0|14.0|75991.0|75991.0|142112.0|142027.0|85.0|329102|142027|187075
1999-07-01|43090|43090|70443.0|70443.0|10.0|10.0|73766.0|73766.0|150114.0|150031.0|83.0|337423|150031|187392
1999-08-01|44361|44361|67455.0|67455.0|4.0|4.0|70790.0|70790.0|156281.0|156160.0|121.0|338891|156160|182731
1999-09-01|9633|9633|103254.0|103254.0|85.0|85.0|163841.0|163841.0|157532.0|157222.0|310.0|434345|157222|277123
1999-10-01|19567|19567|104851.0|104851.0|403.0|403.0|181338.0|181338.0|164917.0|164490.0|427.0|471076|164490|306586
1999-11-01|19335|19335|99061.0|99061.0|351.0|351.0|174765.0|174765.0|170992.0|170540.0|452.0|464504|170540|293964
1999-12-01|18912|18912|98164.0|98164.0|372.0|372.0|177547.0|177547.0|166187.0|165594.0|593.0|461182|165594|295588
2000-01-01|23508|23508|91584.0|91584.0|548.0|548.0|136056.0|136056.0|186018.0|185842.0|176.0|437714|185842|251872
2000-02-01|16463|16463|104931.0|104931.0|746.0|746.0|251202.0|251202.0|169351.0|168412.0|939.0|542693|168412|374281
2000-03-01|13438|13438|113869.0|113869.0|1227.0|1227.0|270685.0|270685.0|194343.0|193782.0|561.0|593562|193782|399780
2000-04-01|12569|12569|112270.0|112270.0|1003.0|1003.0|254049.0|254049.0|195115.0|194323.0|792.0|575006|194323|380683
2000-05-01|16306|16306|113809.0|113809.0|1320.0|1320.0|403653.0|403653.0|205249.0|204110.0|1139.0|740337|204110|536227
2000-06-01|9036|9036|102246.0|102246.0|159.0|159.0|241652.0|241652.0|209765.0|209141.0|624.0|562858|209141|353717
2000-07-01|9719|9719|108875.0|108875.0|138.0|138.0|260863.0|260863.0|215171.0|214363.0|808.0|594766|214363|380403
2000-08-01|8630|8630|109166.0|109166.0|66.0|66.0|264607.0|264607.0|219168.0|217938.0|1230.0|601637|217938|383699
2000-09-01|9518|9518|107562.0|107562.0|186.0|186.0|305516.0|305516.0|207736.0|206347.0|1389.0|630518|206347|424171
2000-10-01|9860|9860|113612.0|113612.0|107.0|107.0|354759.0|354759.0|214203.0|212254.0|1949.0|692541|212254|480287
2000-11-01|9491|9491|106824.0|106824.0|100.0|100.0|304661.0|304661.0|195818.0|194748.0|1070.0|616894|194748|422146
2000-12-01|7974|7974|101898.0|101898.0|88.0|88.0|287113.0|287113.0|204328.0|203400.0|928.0|601401|203400|398001
2001-01-01|13200|13200|98603.0|98603.0|121.0|121.0|222500.0|222500.0|201412.0|200553.0|859.0|535836|200553|335283
2001-02-01|12022|12022|95121.0|95121.0|59.0|59.0|233894.0|233894.0|197587.0|196298.0|1289.0|538683|196298|342385
2001-03-01|9322|9322|104070.0|104070.0|113.0|113.0|298030.0|298030.0|230284.0|228044.0|2240.0|641819|228044|413775
2001-04-01|9534|9534|100717.0|100717.0|136.0|136.0|249366.0|249366.0|231133.0|229486.0|1647.0|590886|229486|361400
2001-05-01|12057|12057|99763.0|99763.0|107.0|107.0|224455.0|224455.0|248882.0|247970.0|912.0|585264|247970|337294
2001-06-01|10777|10777|97127.0|97127.0|122.0|122.0|258033.0|258033.0|227253.0|226358.0|895.0|593312|226358|366954
2001-07-01|15018|15018|103156.0|103156.0|172.0|172.0|315017.0|315017.0|246105.0|244988.0|1117.0|679468|244988|434480
2001-08-01|14524|14524|102154.0|102154.0|112.0|112.0|256343.0|256343.0|255019.0|254221.0|798.0|628152|254221|373931
2001-09-01|8883|8883|101856.0|101856.0|132.0|132.0|300240.0|300240.0|247856.0|246774.0|1082.0|658967|246774|412193
2001-10-01|8709|8709|102778.0|102778.0|112.0|112.0|318263.0|318263.0|248924.0|247535.0|1389.0|678786|247535|431251
2001-11-01|11381|11381|98806.0|98806.0|126.0|126.0|285821.0|285821.0|236182.0|234943.0|1239.0|632316|234943|397373
2001-12-01|10085|10085|96708.0|96708.0|128.0|128.0|259059.0|259059.0|226311.0|224294.0|2017.0|592291|224294|367997
2002-01-01|7157|7157|94552.0|94552.0|68.0|68.0|266940.0|266940.0|251214.0|250191.0|1023.0|619931|250191|369740
2002-02-01|8205|8205|86201.0|86201.0|26.0|26.0|251313.0|251313.0|230879.0|229875.0|1004.0|576624|229875|346749
2002-03-01|7592|7592|95674.0|95674.0|203.0|203.0|274263.0|274263.0|253768.0|252370.0|1398.0|631500|252370|379130
2002-04-01|12352|12352|92469.0|92469.0|197.0|197.0|260383.0|260383.0|252980.0|252131.0|849.0|618381|252131|366250
2002-05-01|10110|10110|97646.0|97646.0|105.0|105.0|282188.0|282188.0|257003.0|256115.0|888.0|647052|256115|390937
2002-06-01|10285|10285|93035.0|93035.0|108.0|108.0|236967.0|236967.0|264573.0|263803.0|770.0|604968|263803|341165
2002-07-01|10311|10311|98657.0|98657.0|144.0|144.0|264432.0|264432.0|274520.0|274092.0|428.0|648064|274092|373972
2002-08-01|14538|14538|107197.0|107197.0|160.0|160.0|275812.0|275812.0|279868.0|279501.0|367.0|677575|279501|398074
2002-09-01|9027|9027|104228.0|104228.0|84.0|84.0|249643.0|249643.0|259577.0|259280.0|297.0|622559|259280|363279
2002-10-01|11562|11562|105971.0|105971.0|111.0|111.0|188107.0|188107.0|251631.0|251403.0|228.0|557382|251403|305979
2002-11-01|12036|12036|104581.0|104581.0|204.0|204.0|263949.0|263949.0|242917.0|242561.0|356.0|623687|242561|381126
2002-12-01|11187|11187|101394.0|101394.0|126.0|126.0|237070.0|237070.0|267300.0|266954.0|346.0|617077|266954|350123
2003-01-01|8431|8431|102833.0|102833.0|70.0|70.0|295209.0|295209.0|272591.0|272271.0|320.0|679134|272271|406863
2003-02-01|11734|11734|94058.0|94058.0|176.0|176.0|268886.0|268886.0|249244.0|248834.0|410.0|624098|248834|375264
2003-03-01|9366|9366|102788.0|102788.0|237.0|237.0|309862.0|309862.0|274845.0|274406.0|439.0|697098|274406|422692
2003-04-01|12130|12130|101857.0|101857.0|70.0|70.0|200685.0|200685.0|273932.0|273578.0|354.0|588674|273578|315096
2003-05-01|10740|10740|106452.0|106452.0|146.0|146.0|323134.0|323134.0|328903.0|328537.0|366.0|769375|328537|440838
2003-06-01|10151|10151|100856.0|100856.0|158.0|158.0|319420.0|319420.0|339535.0|339214.0|321.0|770120|339214|430906
2003-07-01|10594|10594|111217.0|111217.0|254.0|254.0|348712.0|348712.0|342111.0|341748.0|363.0|812888|341748|471140
2003-08-01|10260|10260|108261.0|108261.0|100.0|100.0|345511.0|345511.0|342153.0|340537.0|1616.0|806285|340537|465748
2003-09-01|10096|10096|106661.0|106661.0|45.0|45.0|286384.0|286384.0|345788.0|344224.0|1564.0|748974|344224|404750
2003-10-01|12234|12234|108760.0|108760.0|36.0|36.0|327350.0|327350.0|347583.0|346621.0|962.0|795963|346621|449342
2003-11-01|11010|11010|105100.0|105100.0|243.0|243.0|316943.0|316943.0|310928.0|309104.0|1824.0|744224|309104|435120
2003-12-01|11165|11165|104646.0|104646.0|250.0|250.0|324264.0|324264.0|335658.0|334804.0|854.0|775983|334804|441179
2004-01-01|12706|12706|102984.0|102984.0|266.0|266.0|266046.0|266046.0|342597.0|341839.0|758.0|724599|341839|382760
2004-02-01|9075|9075|102054.0|102054.0|285.0|285.0|310950.0|310950.0|321937.0|321170.0|767.0|744301|321170|423131
2004-03-01|6634|6634|106634.0|106634.0|330.0|330.0|273722.0|273722.0|350935.0|350101.0|834.0|738255|350101|388154
2004-04-01|8825|8825|104520.0|104520.0|356.0|356.0|225626.0|225626.0|339966.0|339091.0|875.0|679293|339091|340202
2004-05-01|9707|9707|104286.0|104286.0|307.0|307.0|153304.0|153304.0|354504.0|353998.0|506.0|622108|353998|268110
2004-06-01|8521|8521|103731.0|103731.0|421.0|421.0|228078.0|228078.0|366192.0|365438.0|754.0|706943|365438|341505
2004-07-01|9267|9267|112422.0|112422.0|396.0|396.0|244685.0|244685.0|384258.0|383148.0|1110.0|751028|383148|367880
2004-08-01|7944|7944|115010.0|115010.0|259.0|259.0|250822.0|250822.0|390507.0|389487.0|1020.0|764542|389487|375055
2004-09-01|8628|8628|110747.0|110747.0|246.0|246.0|237743.0|237743.0|375290.0|374561.0|729.0|732654|374561|358093
2004-10-01|9083|9083|114902.0|114902.0|330.0|330.0|252242.0|252242.0|384054.0|383706.0|348.0|760611|383706|376905
2004-11-01|9103|9103|114587.0|114587.0|357.0|357.0|243427.0|243427.0|365081.0|364645.0|436.0|732555|364645|367910
2004-12-01|8795|8795|113428.0|113428.0|516.0|516.0|242749.0|242749.0|374730.0|374361.0|369.0|740218|374361|365857
2005-01-01|10396|10396|118160.0|118160.0|351.0|351.0|245372.0|245372.0|396915.0|396318.0|597.0|771194|396318|374876
2005-02-01|8690|8690|113048.0|113048.0|298.0|298.0|233805.0|233805.0|530939.0|530441.0|498.0|886780|530441|356339
2005-03-01|9793|9793|125663.0|125663.0|294.0|294.0|257618.0|257618.0|577311.0|576798.0|513.0|970679|576798|393881
2005-04-01|8997|8997|122076.0|122076.0|218.0|218.0|252353.0|252353.0|536506.0|534900.0|1606.0|920150|534900|385250
2005-05-01|10020|10020|126322.0|126322.0|64.0|64.0|255861.0|255861.0|573808.0|571350.0|2458.0|966075|571350|394725
2005-06-01|10480|10480|126035.0|126035.0|185.0|185.0|259907.0|259907.0|623390.0|620278.0|3112.0|1019997|620278|399719
2005-07-01|9474|9474|133241.0|133241.0|509.0|509.0|279965.0|279965.0|716127.0|714083.0|2044.0|1139316|714083|425233
2005-08-01|9661|9661|132914.0|132914.0|388.0|388.0|273575.0|273575.0|727073.0|725863.0|1210.0|1143611|725863|417748
2005-09-01|9126|9126|118603.0|118603.0|613.0|613.0|252732.0|252732.0|711062.0|710531.0|531.0|1092136|710531|381605
2005-10-01|7517|7517|119970.0|119970.0|470.0|470.0|252045.0|252045.0|846482.0|846220.0|262.0|1226484|846220|380264
2005-11-01|8261|8261|122677.0|122677.0|525.0|525.0|251273.0|251273.0|770150.0|769610.0|540.0|1152886|769610|383276
2005-12-01|6998|6998|118039.0|118039.0|1022.0|1022.0|249355.0|249355.0|892527.0|891355.0|1172.0|1267941|891355|376586
2006-01-01|5381|5381|115669.0|115669.0|433.0|433.0|244522.0|244522.0|910444.0|909288.0|1156.0|1276449|909288|367161
2006-02-01|7196|7196|107326.0|107326.0|471.0|471.0|226617.0|226617.0|794721.0|793712.0|1009.0|1136331|793712|342619
2006-03-01|6590|6590|119349.0|119349.0|429.0|429.0|302702.0|302702.0|870746.0|868601.0|2145.0|1299816|868601|431215
2006-04-01|9004|9004|118742.0|118742.0|359.0|359.0|309176.0|309176.0|815503.0|814044.0|1459.0|1252784|814044|438740
2006-05-01|9902|9902|126430.0|126430.0|570.0|570.0|334804.0|334804.0|855485.0|854725.0|760.0|1327191|854725|472466
2006-06-01|9636|9636|119102.0|119102.0|326.0|326.0|312191.0|312191.0|761722.0|760644.0|1078.0|1202977|760644|442333
2006-07-01|8902|8902|127373.0|127373.0|470.0|470.0|328550.0|328550.0|801553.0|800167.0|1386.0|1266848|800167|466681
2006-08-01|8836|8836|128085.0|128085.0|281.0|281.0|319596.0|319596.0|844199.0|842953.0|1246.0|1300997|842953|458044
2006-09-01|7084|7084|119097.0|119097.0|325.0|325.0|262729.0|262729.0|808275.0|807271.0|1004.0|1197510|807271|390239
2006-10-01|10896|10896|124631.0|124631.0|343.0|343.0|257871.0|257871.0|806647.0|804840.0|1807.0|1200388|804840|395548
2006-11-01|8031|8031|116840.0|116840.0|304.0|304.0|241122.0|241122.0|797870.0|796031.0|1839.0|1164167|796031|368136
2006-12-01|6594|6594|110254.0|110254.0|386.0|386.0|230902.0|230902.0|862098.0|859720.0|2378.0|1210234|859720|350514
2007-01-01|8518|8518|114033.0|114033.0|486.0|486.0|243099.0|243099.0|810915.0|809254.0|1661.0|1177051|809254|367797
2007-02-01|10270|10270|103209.0|103209.0|305.0|305.0|215945.0|215945.0|735540.0|733890.0|1650.0|1065269|733890|331379
2007-03-01|10295|10295|114495.0|114495.0|709.0|709.0|240387.0|240387.0|834146.0|832227.0|1919.0|1200032|832227|367805
2007-04-01|11338|11338|116107.0|116107.0|566.0|566.0|241005.0|241005.0|832573.0|830159.0|2414.0|1201589|830159|371430
2007-05-01|17650|17650|118831.0|118831.0|442.0|442.0|235309.0|235309.0|833841.0|831909.0|1932.0|1206073|831909|374164
2007-06-01|12187|12187|119963.0|119963.0|518.0|518.0|251295.0|251295.0|729206.0|727218.0|1988.0|1113169|727218|385951
2007-07-01|12249|12249|126137.0|126137.0|753.0|753.0|271087.0|271087.0|784946.0|783208.0|1738.0|1195172|783208|411964
2007-08-01|10967|10967|125758.0|125758.0|996.0|996.0|267839.0|267839.0|817542.0|815925.0|1617.0|1223102|815925|407177
2007-09-01|10421|10421|122183.0|122183.0|1007.0|1007.0|260540.0|260540.0|819429.0|817450.0|1979.0|1213580|817450|396130
2007-10-01|10665|10665|127031.0|127031.0|871.0|871.0|277298.0|277298.0|811297.0|808678.0|2619.0|1227162|808678|418484
2007-11-01|11573|11573|124298.0|124298.0|948.0|948.0|268387.0|268387.0|829238.0|824646.0|4592.0|1234444|824646|409798
2007-12-01|18414|18414|117062.0|117062.0|1175.0|1175.0|245367.0|245367.0|864416.0|860774.0|3642.0|1246434|860774|385660
2008-01-01|90021|90021|108477.0|108477.0|676.0|676.0|154442.0|154442.0|865168.0|857952.0|7216.0|1218784|857952|360832
2008-02-01|92395|92395|103684.0|103684.0|552.0|552.0|144795.0|144795.0|827885.0|823059.0|4826.0|1169311|823059|346252
2008-03-01|33394|33394|103913.0|103913.0|611.0|611.0|146349.0|146349.0|847932.0|845371.0|2561.0|1132199|845371|286828
2008-04-01|31608|31608|107021.0|107021.0|599.0|599.0|152268.0|152268.0|829723.0|826250.0|3473.0|1121219|826250|294969
2008-05-01|40410|40410|114887.0|114887.0|484.0|484.0|159779.0|159779.0|955393.0|952847.0|2546.0|1270953|952847|318106
2008-06-01|35608|35608|116629.0|116629.0|517.0|517.0|160839.0|160839.0|948644.0|946278.0|2366.0|1262237|946278|315959
2008-07-01|37328|37328|121017.0|121017.0|610.0|610.0|169669.0|169669.0|941541.0|938198.0|3343.0|1270165|938198|331967
2008-08-01|35237|35237|124138.0|124138.0|534.0|534.0|172266.0|172266.0|910408.0|905702.0|4706.0|1242583|905702|336881
2008-09-01|37859|37859|123106.0|123106.0|332.0|332.0|168867.0|168867.0|962005.0|956134.0|5871.0|1292169|956134|336035
2008-10-01|41991|41991|117936.0|117936.0|173.0|173.0|162082.0|162082.0|1032365.0|1027698.0|4667.0|1354547|1027698|326849
2008-11-01|36030|36030|113586.0|113586.0|386.0|386.0|159585.0|159585.0|959488.0|955051.0|4437.0|1269075|955051|314024
2008-12-01|33658|33658|104176.0|104176.0|218.0|218.0|151010.0|151010.0|961387.0|956215.0|5172.0|1250449|956215|294234
2009-01-01|31952|31952|98435.0|98435.0|205.0|205.0|147593.0|147593.0|917952.0|913480.0|4472.0|1196137|913480|282657
2009-02-01|33109|33109|98392.0|98392.0|396.0|396.0|142199.0|142199.0|849208.0|844320.0|4888.0|1123304|844320|278984
2009-03-01|33717|33717|107979.0|107979.0|375.0|375.0|154439.0|154439.0|916636.0|913106.0|3530.0|1213146|913106|300040
2009-04-01|33445|33445|105219.0|105219.0|327.0|327.0|148969.0|148969.0|882621.0|877519.0|5102.0|1170581|877519|293062
2009-05-01|41720|41720|103259.0|103259.0|242.0|242.0|144517.0|144517.0|905910.0|901482.0|4428.0|1195648|901482|294166
2009-06-01|35526|35526|111325.0|111325.0|471.0|471.0|157884.0|157884.0|892366.0|888291.0|4075.0|1197572|888291|309281
2009-07-01|35292|35292|117152.0|117152.0|768.0|768.0|166472.0|166472.0|947808.0|944734.0|3074.0|1267492|944734|322758
2009-08-01|64047|64047|88253.0|88253.0|350.0|350.0|119169.0|119169.0|1010473.0|1008410.0|2063.0|1282292|1008410|273882
2009-09-01|31827|31827|114880.0|114880.0|489.0|489.0|155560.0|155560.0|957585.0|952201.0|5384.0|1260341|952201|308140
2009-10-01|33609|33609|124363.0|124363.0|644.0|644.0|169532.0|169532.0|967704.0|961920.0|5784.0|1295852|961920|333932
2009-11-01|31818|31818|116878.0|116878.0|826.0|826.0|155107.0|155107.0|951458.0|944592.0|6866.0|1256087|944592|311495
2009-12-01|26872|26872|109264.0|109264.0|532.0|532.0|147746.0|147746.0|983270.0|976992.0|6278.0|1267684|976992|290692
2010-01-01|29940|29940|108339.0|108339.0|694.0|694.0|164891.0|164891.0|1038244.0|1032966.0|5278.0|1342108|1032966|309142
2010-02-01|34846|34846|101032.0|101032.0|494.0|494.0|149086.0|149086.0|960166.0|954586.0|5580.0|1245624|954586|291038
2010-03-01|62626|62626|93316.0|93316.0|831.0|831.0|134350.0|134350.0|1041275.0|1036261.0|5014.0|1332398|1036261|296137
2010-04-01|32601|32601|117003.0|117003.0|948.0|948.0|169121.0|169121.0|1025898.0|1020754.0|5144.0|1345571|1020754|324817
2010-05-01|31761|31761|127334.0|127334.0|910.0|910.0|181867.0|181867.0|1070712.0|1065527.0|5185.0|1412584|1065527|347057
2010-06-01|31071|31071|124091.0|124091.0|558.0|558.0|176309.0|176309.0|1086678.0|1081903.0|4775.0|1418707|1081903|336804
2010-07-01|33850|33850|139600.0|139600.0|683.0|683.0|205553.0|205553.0|1088836.0|1084946.0|3890.0|1468522|1084946|383576
2010-08-01|26779|26779|140424.0|140424.0|731.0|731.0|207264.0|207264.0|1042466.0|1038703.0|3763.0|1417664|1038703|378961
2010-09-01|30486|30486|133529.0|133529.0|1075.0|1075.0|199185.0|199185.0|984970.0|980651.0|4319.0|1349245|980651|368594
2010-10-01|33633|33633|138508.0|138508.0|731.0|731.0|203583.0|203583.0|1023683.0|1017080.0|6603.0|1400138|1017080|383058
2010-11-01|31126|31126|128371.0|128371.0|564.0|564.0|189904.0|189904.0|1013603.0|1007622.0|5981.0|1363568|1007622|355946
2010-12-01|26519|26519|118264.0|118264.0|537.0|537.0|176498.0|176498.0|1055049.0|1049206.0|5843.0|1376867|1049206|327661
2011-01-01|31612|31612|113807.0|113807.0|467.0|467.0|173199.0|173199.0|1001941.0|998280.0|3661.0|1321026|998280|322746
2011-02-01|29679|29679|119714.0|119714.0|391.0|391.0|173388.0|173388.0|904714.0|900064.0|4650.0|1227886|900064|327822
2011-03-01|31683|31683|135638.0|135638.0|784.0|784.0|196157.0|196157.0|970781.0|964602.0|6179.0|1335043|964602|370441
2011-04-01|33849|33849|133440.0|133440.0|1065.0|1065.0|193876.0|193876.0|914344.0|911336.0|3008.0|1276574|911336|365238
2011-05-01|39717|39717|142309.0|142309.0|909.0|909.0|207931.0|207931.0|977405.0|975138.0|2267.0|1368271|975138|393133
2011-06-01|40263|40263|152486.0|152486.0|729.0|729.0|225596.0|225596.0|923014.0|920113.0|2901.0|1342088|920113|421975
2011-07-01|38676|38676|162211.0|162211.0|785.0|785.0|248329.0|248329.0|920926.0|917650.0|3276.0|1370927|917650|453277
2011-08-01|40173|40173|160025.0|160025.0|795.0|795.0|242250.0|242250.0|880227.0|876299.0|3928.0|1323470|876299|447171
2011-09-01|38945|38945|149382.0|149382.0|742.0|742.0|225887.0|225887.0|891393.0|887985.0|3408.0|1306349|887985|418364
2011-10-01|39632|39632|157277.0|157277.0|926.0|926.0|236644.0|236644.0|921223.0|916843.0|4380.0|1355702|916843|438859
2011-11-01|35142|35142|143710.0|143710.0|728.0|728.0|215900.0|215900.0|902027.0|896831.0|5196.0|1297507|896831|400676
2011-12-01|35748|35748|142867.0|142867.0|705.0|705.0|213688.0|213688.0|887555.0|881494.0|6061.0|1280563|881494|399069
2012-01-01|37567|37567|140256.0|140256.0|660.0|660.0|212064.0|212064.0|820662.0|814299.0|6363.0|1211209|814299|396910
2012-02-01|39935|39935|137867.0|137867.0|762.0|762.0|204576.0|204576.0|731972.0|724572.0|7400.0|1115112|724572|390540
